編號,車位類別,車位價格,車位面積平方公尺,車位所在樓層
Serial number,berth category,berth price,berth area square meter,
RPPNMLLJRHJGFAV76CB,坡道平面,1400000,27.30,地下一樓
RPPNMLQLQHJGFAV37CB,其他,0,,一樓
RPRNMLQKQHJGFAV47CB,坡道平面,1400000,27.30,地下一樓
RPQNMLKLRHJGFAV96CB,一樓平面,900000,20.88,一樓
RPOOMLKLRHJGFAV86CB,一樓平面,450000,12.03,一樓
RPQNMLLLRHJGFAV07CB,一樓平面,850000,23.02,一樓
RPXNMLKLRHJGFAV67CB,一樓平面,950000,22.70,一樓
RPRNMLLLRHJGFAV17CB,一樓平面,731000,19.78,一樓
RPSNMLLLRHJGFAV27CB,一樓平面,800000,21.66,一樓
RPPNMLRJIIJGFAV56CB,一樓平面,1000000,26.42,一樓
RPPNMLQJIIJGFAV09CB,坡道平面,1300000,27.30,地下二樓
RPRNMLQJIIJGFAV66CB,坡道平面,1300000,27.30,地下二樓
RPRNMLRJIIJGFAV76CB,一樓平面,950000,22.70,一樓
RPQNMLQJIIJGFAV56CB,坡道平面,1300000,27.30,地下二樓
RPQNMLRJIIJGFAV66CB,一樓平面,1050000,27.23,一樓
RPQNMLQKIIJGFAV66CB,一樓平面,700000,19.92,一樓
RPPNMLQKIIJGFAV56CB,一樓平面,445000,12.03,一樓
RPPNMLOKJIJGFAV09CB,一樓平面,900000,13.75,一樓
RPPNMLSKJIJGFAV86CB,坡道平面,1300000,27.30,地下二樓
RPPNMLSKJIJGFAV86CB,坡道平面,1300000,27.30,地下二樓
RPQNMLSKJIJGFAV96CB,坡道平面,1300000,27.30,地下二樓
RPRNMLSKJIJGFAV07CB,坡道平面,1400000,27.30,地下一樓
RPSNMLQLJIJGFAV07CB,其他,0,,一樓
RPTNMLQLJIJGFAV17CB,一樓平面,850000,23.02,一樓
